"GEO_ID","NAME","B08301_001E","B08301_001M","B08301_002E","B08301_002M","B08301_003E","B08301_003M","B08301_004E","B08301_004M","B08301_005E","B08301_005M","B08301_006E","B08301_006M","B08301_007E","B08301_007M","B08301_008E","B08301_008M","B08301_009E","B08301_009M","B08301_010E","B08301_010M","B08301_011E","B08301_011M","B08301_012E","B08301_012M","B08301_013E","B08301_013M","B08301_014E","B08301_014M","B08301_015E","B08301_015M","B08301_016E","B08301_016M","B08301_017E","B08301_017M","B08301_018E","B08301_018M","B08301_019E","B08301_019M","B08301_020E","B08301_020M","B08301_021E","B08301_021M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!Car, truck, or van:","Margin of Error!!Total:!!Car, truck, or van:","Estimate!!Total:!!Car, truck, or van:!!Drove alone","Margin of Error!!Total:!!Car, truck, or van:!!Drove alone","Estimate!!Total:!!Car, truck, or van:!!Carpooled:","Margin of Error!!Total:!!Car, truck, or van:!!Carpooled:","Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 2-person carpool","Margin of Error!!Total:!!Car, truck, or van:!!Carpooled:!!In 2-person carpool","Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 3-person carpool","Margin of Error!!Total:!!Car, truck, or van:!!Carpooled:!!In 3-person carpool","Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 4-person carpool","Margin of Error!!Total:!!Car, truck, or van:!!Carpooled:!!In 4-person carpool","Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 5- or 6-person carpool","Margin of Error!!Total:!!Car, truck, or van:!!Carpooled:!!In 5- or 6-person carpool","Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 7-or-more-person carpool","Margin of Error!!Total:!!Car, truck, or van:!!Carpooled:!!In 7-or-more-person carpool","Estimate!!Total:!!Public transportation (excluding taxicab):","Margin of Error!!Total:!!Public transportation (excluding taxicab):","Estimate!!Total:!!Public transportation (excluding taxicab):!!Bus","Margin of Error!!Total:!!Public transportation (excluding taxicab):!!Bus","Estimate!!Total:!!Public transportation (excluding taxicab):!!Subway or elevated rail","Margin of Error!!Total:!!Public transportation (excluding taxicab):!!Subway or elevated rail","Estimate!!Total:!!Public transportation (excluding taxicab):!!Long-distance train or commuter rail","Margin of Error!!Total:!!Public transportation (excluding taxicab):!!Long-distance train or commuter rail","Estimate!!Total:!!Public transportation (excluding taxicab):!!Light rail, streetcar or trolley (carro público in Puerto Rico)","Margin of Error!!Total:!!Public transportation (excluding taxicab):!!Light rail, streetcar or trolley (carro público in Puerto Rico)","Estimate!!Total:!!Public transportation (excluding taxicab):!!Ferryboat","Margin of Error!!Total:!!Public transportation (excluding taxicab):!!Ferryboat","Estimate!!Total:!!Taxicab","Margin of Error!!Total:!!Taxicab","Estimate!!Total:!!Motorcycle","Margin of Error!!Total:!!Motorcycle","Estimate!!Total:!!Bicycle","Margin of Error!!Total:!!Bicycle","Estimate!!Total:!!Walked","Margin of Error!!Total:!!Walked","Estimate!!Total:!!Other means","Margin of Error!!Total:!!Other means","Estimate!!Total:!!Worked from home","Margin of Error!!Total:!!Worked from home",
"1500000US240317012102","Block Group 2; Census Tract 7012.10; Montgomery County; Maryland","815","204","463","167","429","167","34","28","34","28","0","14","0","14","0","14","0","14","6","10","0","14","6","10","0","14","0","14","0","14","0","14","0","14","0","14","12","18","0","14","334","159",
"1500000US240317012103","Block Group 3; Census Tract 7012.10; Montgomery County; Maryland","561","160","267","112","246","115","21","33","21","33","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","18","28","276","125",
"1500000US240317012111","Block Group 1; Census Tract 7012.11; Montgomery County; Maryland","946","201","525","200","436","165","89","76","89","76","0","14","0","14","0","14","0","14","138","81","6","10","118","81","0","14","14","22","0","14","0","14","0","14","0","14","0","14","0","14","283","144",
"1500000US240317012112","Block Group 2; Census Tract 7012.11; Montgomery County; Maryland","192","117","64","51","64","51","0","14","0","14","0","14","0","14","0","14","0","14","111","118","0","14","111","118","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","17","29",
"1500000US240317012113","Block Group 3; Census Tract 7012.11; Montgomery County; Maryland","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14",
"1500000US240317012114","Block Group 4; Census Tract 7012.11; Montgomery County; Maryland","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14",
"1500000US240317012115","Block Group 5; Census Tract 7012.11; Montgomery County; Maryland","1231","345","897","313","810","321","87","80","69","58","18","28","0","14","0","14","0","14","73","58","0","14","73","58","0","14","0","14","0","14","0","14","9","16","0","14","17","29","12","20","223","106",
"1500000US240317012116","Block Group 6; Census Tract 7012.11; Montgomery County; Maryland","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14",
"1500000US240317012117","Block Group 7; Census Tract 7012.11; Montgomery County; Maryland","433","180","148","110","148","110","0","14","0","14","0","14","0","14","0","14","0","14","155","104","75","113","80","59","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","130","96",
"1500000US240317012118","Block Group 8; Census Tract 7012.11; Montgomery County; Maryland","359","147","138","96","114","75","24","41","24","41","0","14","0","14","0","14","0","14","94","54","0","14","89","52","5","17","0","14","0","14","0","14","0","14","0","14","13","23","0","14","114","87",
"1500000US240317012121","Block Group 1; Census Tract 7012.12; Montgomery County; Maryland","637","230","357","170","333","169","24","23","18","20","6","10","0","14","0","14","0","14","87","60","0","14","83","59","0","14","4","5","0","14","0","14","0","14","0","14","9","13","0","14","184","66",
"1500000US240317012122","Block Group 2; Census Tract 7012.12; Montgomery County; Maryland","730","154","444","133","444","133","0","14","0","14","0","14","0","14","0","14","0","14","78","41","5","8","68","41","0","14","5","7","0","14","0","14","0","14","0","14","0","14","27","21","181","56",
"1500000US240317012141","Block Group 1; Census Tract 7012.14; Montgomery County; Maryland","807","168","507","164","446","151","61","52","61","52","0","14","0","14","0","14","0","14","129","60","27","31","102","54","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","171","108",
"1500000US240317012142","Block Group 2; Census Tract 7012.14; Montgomery County; Maryland","1729","361","494","125","494","125","0","14","0","14","0","14","0","14","0","14","0","14","384","134","76","71","239","90","69","52","0","14","0","14","0","14","0","14","0","14","30","29","21","28","800","332",
"1500000US240317012151","Block Group 1; Census Tract 7012.15; Montgomery County; Maryland","530","188","310","143","310","143","0","14","0","14","0","14","0","14","0","14","0","14","124","108","41","67","83","84","0","14","0","14","0","14","0","14","0","14","0","14","19","31","0","14","77","57",
"1500000US240317012152","Block Group 2; Census Tract 7012.15; Montgomery County; Maryland","658","255","328","125","328","125","0","14","0","14","0","14","0","14","0","14","0","14","193","200","13","21","180","200","0","14","0","14","0","14","0","14","0","14","0","14","19","29","0","14","118","96",
"1500000US240317012153","Block Group 3; Census Tract 7012.15; Montgomery County; Maryland","1239","700","709","336","641","322","68","79","68","79","0","14","0","14","0","14","0","14","140","107","16","25","124","103","0","14","0","14","0","14","0","14","0","14","0","14","16","27","0","14","374","411",
"1500000US240317012154","Block Group 4; Census Tract 7012.15; Montgomery County; Maryland","461","186","253","114","189","101","64","61","64","61","0","14","0","14","0","14","0","14","112","82","0","14","112","82","0","14","0","14","0","14","0","14","0","14","0","14","0","14","16","26","80","86",
"1500000US240317012161","Block Group 1; Census Tract 7012.16; Montgomery County; Maryland","1514","234","687","173","672","173","15","23","15","23","0","14","0","14","0","14","0","14","233","145","45","44","188","142","0","14","0","14","0","14","0","14","0","14","0","14","55","47","29","34","510","199",
"1500000US240317012162","Block Group 2; Census Tract 7012.16; Montgomery County; Maryland","1016","229","464","192","414","194","50","59","20","32","0","14","30","49","0","14","0","14","292","127","62","82","230","131","0","14","0","14","0","14","0","14","0","14","0","14","0","14","57","71","203","105",
"1500000US240317012163","Block Group 3; Census Tract 7012.16; Montgomery County; Maryland","779","210","302","129","268","115","34","54","34","54","0","14","0","14","0","14","0","14","169","112","13","21","128","99","28","46","0","14","0","14","0","14","0","14","0","14","0","14","0","14","308","148",
"1500000US240317012181","Block Group 1; Census Tract 7012.18; Montgomery County; Maryland","1317","150","723","136","656","132","67","58","52","57","15","17","0","14","0","14","0","14","252","106","50","48","202","98","0","14","0","14","0","14","0","14","0","14","0","14","34","26","0","14","308","116",
"1500000US240317012191","Block Group 1; Census Tract 7012.19; Montgomery County; Maryland","2058","539","974","256","874","255","100","52","77","53","0","14","23","18","0","14","0","14","452","139","102","73","331","126","5","10","14","21","0","14","0","14","0","14","0","14","53","51","0","14","579","489",
"1500000US240317012192","Block Group 2; Census Tract 7012.19; Montgomery County; Maryland","757","206","419","158","384","158","35","45","35","45","0","14","0","14","0","14","0","14","134","72","9","15","125","73","0","14","0","14","0","14","12","20","0","14","0","14","26","30","0","14","166","127",
"1500000US240317012201","Block Group 1; Census Tract 7012.20; Montgomery County; Maryland","847","188","528","148","424","101","104","98","94","93","10","16","0","14","0","14","0","14","87","50","0","14","87","50","0","14","0","14","0","14","0","14","0","14","8","15","0","14","0","14","224","95",
"1500000US240317012202","Block Group 2; Census Tract 7012.20; Montgomery County; Maryland","995","193","693","191","620","174","73","74","73","74","0","14","0","14","0","14","0","14","9","11","0","14","9","11","0","14","0","14","0","14","0","14","0","14","17","25","0","14","19","31","257","81",
"1500000US240317012211","Block Group 1; Census Tract 7012.21; Montgomery County; Maryland","949","198","521","162","510","161","11","18","11","18","0","14","0","14","0","14","0","14","1","6","0","14","1","6","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","427","138",
"1500000US240317012212","Block Group 2; Census Tract 7012.21; Montgomery County; Maryland","1374","384","805","256","774","256","31","31","25","28","6","17","0","14","0","14","0","14","78","64","40","55","38","30","0","14","0","14","0","14","0","14","0","14","32","49","3","4","10","16","446","225",
"1500000US240317012221","Block Group 1; Census Tract 7012.22; Montgomery County; Maryland","536","165","321","122","321","122","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","215","98",
"1500000US240317012222","Block Group 2; Census Tract 7012.22; Montgomery County; Maryland","603","169","301","108","252","88","49","49","49","49","0","14","0","14","0","14","0","14","65","61","9","13","56","58","0","14","0","14","0","14","0","14","0","14","9","14","27","29","8","12","193","85",
"1500000US240317012223","Block Group 3; Census Tract 7012.22; Montgomery County; Maryland","506","183","257","145","200","99","57","62","57","62","0","14","0","14","0","14","0","14","50","34","17","19","11","17","9","15","13","21","0","14","0","14","0","14","0","14","0","14","0","14","199","87",
"1500000US240317012231","Block Group 1; Census Tract 7012.23; Montgomery County; Maryland","1563","471","839","232","692","203","147","120","139","121","8","13","0","14","0","14","0","14","108","73","16","24","92","69","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","616","417",
"1500000US240317012232","Block Group 2; Census Tract 7012.23; Montgomery County; Maryland","486","133","338","102","329","104","9","14","9","14","0","14","0","14","0","14","0","14","18","27","0","14","18","27","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","130","68",
"1500000US240317013031","Block Group 1; Census Tract 7013.03; Montgomery County; Maryland","392","85","223","71","196","75","27","25","20","23","7","12","0","14","0","14","0","14","6","9","0","14","6","9","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","163","63",
"1500000US240317013032","Block Group 2; Census Tract 7013.03; Montgomery County; Maryland","1206","216","662","178","623","172","39","40","4","8","15","23","20","31","0","14","0","14","22","20","0","14","17","19","5","7","0","14","0","14","0","14","0","14","25","25","34","26","44","67","419","123",
"1500000US240317013041","Block Group 1; Census Tract 7013.04; Montgomery County; Maryland","1032","268","668","215","568","199","100","81","55","91","45","70","0","14","0","14","0","14","29","33","0","14","29","33","0","14","0","14","0","14","0","14","0","14","0","14","73","58","8","13","254","144",
"1500000US240317013042","Block Group 2; Census Tract 7013.04; Montgomery County; Maryland","514","226","324","153","324","153","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","12","19","0","14","178","138",
"1500000US240317013043","Block Group 3; Census Tract 7013.04; Montgomery County; Maryland","507","148","348","130","348","130","0","14","0","14","0","14","0","14","0","14","0","14","7","12","0","14","7","12","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","152","93",
"1500000US240317013044","Block Group 4; Census Tract 7013.04; Montgomery County; Maryland","1212","569","693","317","675","315","18","27","18","27","0","14","0","14","0","14","0","14","12","21","0","14","12","21","0","14","0","14","0","14","0","14","0","14","0","14","13","21","0","14","494","458",
"1500000US240317013061","Block Group 1; Census Tract 7013.06; Montgomery County; Maryland","741","136","468","121","416","107","52","40","52","40","0","14","0","14","0","14","0","14","33","31","0","14","18","20","15","24","0","14","0","14","0","14","0","14","0","14","0","14","0","14","240","77",
"1500000US240317013062","Block Group 2; Census Tract 7013.06; Montgomery County; Maryland","730","187","452","117","386","108","66","41","55","38","0","14","11","15","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","12","20","266","149",
"1500000US240317013071","Block Group 1; Census Tract 7013.07; Montgomery County; Maryland","1298","192","796","176","671","173","125","75","124","75","0","14","1","2","0","14","0","14","39","34","0","14","39","34","0","14","0","14","0","14","0","14","0","14","0","14","0","14","31","35","432","127",
"1500000US240317013072","Block Group 2; Census Tract 7013.07; Montgomery County; Maryland","1176","350","767","284","591","191","176","213","174","212","2","8","0","14","0","14","0","14","6","10","0","14","6","10","0","14","0","14","0","14","0","14","0","14","0","14","1","2","0","14","402","189",
"1500000US240317013081","Block Group 1; Census Tract 7013.08; Montgomery County; Maryland","1224","295","890","311","809","292","81","73","27","31","54","59","0","14","0","14","0","14","33","39","23","38","10","15","0","14","0","14","0","14","0","14","0","14","0","14","5","8","20","24","276","119",
"1500000US240317013082","Block Group 2; Census Tract 7013.08; Montgomery County; Maryland","830","172","649","140","615","134","34","38","24","32","10","18","0","14","0","14","0","14","9","15","0","14","0","14","0","14","9","15","0","14","0","14","0","14","0","14","0","14","0","14","172","78",
"1500000US240317013121","Block Group 1; Census Tract 7013.12; Montgomery County; Maryland","762","342","563","328","435","267","128","163","112","158","16","24","0","14","0","14","0","14","18","21","0","14","18","21","0","14","0","14","0","14","0","14","0","14","0","14","63","64","0","14","118","112",
"1500000US240317013122","Block Group 2; Census Tract 7013.12; Montgomery County; Maryland","850","260","683","259","548","186","135","120","135","120","0","14","0","14","0","14","0","14","18","29","0","14","0","14","0","14","18","29","0","14","0","14","0","14","14","25","0","14","0","14","135","81",
"1500000US240317013123","Block Group 3; Census Tract 7013.12; Montgomery County; Maryland","952","267","755","236","669","205","86","73","86","73","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","197","95",
"1500000US240317013124","Block Group 4; Census Tract 7013.12; Montgomery County; Maryland","700","300","463","260","454","259","9","15","9","15","0","14","0","14","0","14","0","14","12","21","0","14","12","21","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","225","137",
"1500000US240317013131","Block Group 1; Census Tract 7013.13; Montgomery County; Maryland","943","212","679","187","607","176","72","46","72","46","0","14","0","14","0","14","0","14","67","54","0","14","59","48","8","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","197","86",
"1500000US240317013132","Block Group 2; Census Tract 7013.13; Montgomery County; Maryland","1054","264","671","251","660","251","11","17","0","14","11","17","0","14","0","14","0","14","40","37","0","14","40","37","0","14","0","14","0","14","0","14","0","14","0","14","27","26","0","14","316","127",
"1500000US240317013141","Block Group 1; Census Tract 7013.14; Montgomery County; Maryland","972","188","624","174","573","159","51","49","17","32","34","38","0","14","0","14","0","14","37","38","0","14","37","38","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","311","194",
"1500000US240317013142","Block Group 2; Census Tract 7013.14; Montgomery County; Maryland","506","163","363","155","355","156","8","12","7","12","1","2","0","14","0","14","0","14","17","21","8","14","9","15","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","126","61",
